,0,1,2,3
spielt,0.0,0.0,0.0003365609034037122,0.0
strichen,0.0,0.00021715137235587257,0.0001682804517018561,0.0
regelmäßig,0.00021403340452677018,0.0,0.0,0.0
winter,0.00021403340452677018,0.0,0.0,0.0
erste,8.883188897692785e-05,0.0,0.0001396853957037052,0.00029022151067014464
unten,0.0,0.0,0.0011779631619129927,0.00034963287796214136
top,4.441594448846393e-05,0.0,6.98426978518526e-05,0.00014511075533507232
textblock,0.0,0.0,0.0013462436136148488,0.0
neue,0.0,0.0,0.0020193654204222733,0.0
komponente,0.0,0.0,0.0003365609034037122,0.0
wer,0.0,0.0,0.0,0.0
setzen,0.00042806680905354037,0.0,0.0,0.0
interaktiven,0.00042806680905354037,0.0,0.0,0.0
abstimmung,0.0,0.0,0.0003365609034037122,0.0
damit,0.00031091161141924746,0.0,0.0001396853957037052,0.00036277688833768074
bestimmt,0.0,0.0,0.0003365609034037122,0.0
er,0.0,0.0,0.0,0.0
breiteste,0.00021403340452677018,0.0,0.0,0.0
dieser,0.00010701670226338509,0.0,0.0,0.00017481643898107068
editiert,0.00021403340452677018,0.0,0.0,0.0
interactiv,0.00010701670226338509,0.0,0.0001682804517018561,0.0
leider,0.0,9.012596254755038e-05,0.0002793707914074104,7.255537766753616e-05
prototypisch,0.0,0.0,0.0003365609034037122,0.0
heatmap,0.0,0.0,0.0,0.00034963287796214136
guck,0.0001776637779538557,0.0,6.98426978518526e-05,0.00014511075533507232
aha,0.00013324783346539178,9.012596254755038e-05,0.0,0.00021766613300260845
relevant,0.00021403340452677018,0.0,0.0,0.00017481643898107068
wichtigen,0.00010701670226338509,0.0,0.0008414022585092805,0.0
ko,0.00042806680905354037,0.0,0.0,0.0
tools,0.0,0.00043430274471174514,0.0,0.0
grundlage,0.00010701670226338509,0.0,0.0,0.00017481643898107068
ferien,0.0,0.0,0.0010096827102111367,0.0
view,0.0,0.0,0.0003365609034037122,0.0
mark,0.0,0.0,0.0006731218068074244,0.0
weiterarbeiten,0.00021403340452677018,0.0,0.0,0.0
auswählen,4.441594448846393e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
gern,0.00042806680905354037,0.0,0.0,0.0
kater,0.00021403340452677018,0.0,0.0,0.0
bauen,0.0009631503203704659,0.00021715137235587257,0.0,0.0
springen,0.0,0.0,0.0,0.00034963287796214136
wollten,0.0,0.0,0.0001682804517018561,0.00017481643898107068
harmonie,0.00021403340452677018,0.0,0.0,0.0
einstellungen,0.00021403340452677018,0.0,0.0,0.0
ego,0.0,0.0,0.0003365609034037122,0.0
vorab,0.0,0.0,0.0003365609034037122,0.0
egal,4.441594448846393e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
filtern,0.0,0.00021715137235587257,0.0,0.00017481643898107068
szenario,0.00021403340452677018,0.0,0.0,0.0
modeling,0.0,0.0,0.0003365609034037122,0.0
demo,0.00021403340452677018,0.0,0.0,0.0
wahrscheinlich,0.0,0.0,0.0,0.0
eingestellt,0.00010701670226338509,0.0,0.0001682804517018561,0.0
wirst,0.0,0.00021715137235587257,0.0003365609034037122,0.0
drüber,4.441594448846393e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
automatisch,0.00013324783346539178,0.0,6.98426978518526e-05,7.255537766753616e-05
stufe,0.00021403340452677018,0.0,0.0,0.0
erscheinen,0.0,0.0,0.0003365609034037122,0.0
unterschied,0.00021403340452677018,0.0,0.0,0.0
pfaffinger,0.0,0.00043430274471174514,0.0,0.0
tabelle,0.0,0.0,0.0010096827102111367,0.0006992657559242827
vergessen,0.00010701670226338509,0.00021715137235587257,0.0,0.0
eure,0.0,0.0,0.0,0.0
definieren,0.0,0.00043430274471174514,0.0,0.0
konkretem,0.0,0.00043430274471174514,0.0,0.0
nächstes,0.0,0.00043430274471174514,0.0,0.00017481643898107068
an,0.0,0.0,0.0,0.0
betreffen,0.0006421002135803106,0.0,0.0,0.0
gut,0.0,0.0,0.0,0.0
hoffnung,0.00021403340452677018,0.0,0.0,0.0
dringend,0.00021403340452677018,0.0,0.0,0.0
intuitiver,0.0,0.0,0.0,0.00034963287796214136
erfolgreicher,0.00021403340452677018,0.0,0.0,0.0
gefallen,0.0,0.0,0.0,0.00034963287796214136
hat,0.0,0.0,0.0,0.0
wies,0.0,0.0,0.0003365609034037122,0.0
fehlst,0.0,0.0,0.0003365609034037122,0.0
language,0.00021403340452677018,0.0,0.0,0.0
können,0.0,0.0,0.0,0.0
gebrauchen,0.00021403340452677018,0.0,0.0,0.0
ausführliche,0.0,0.0,0.0,0.00034963287796214136
heißt,0.0,0.0,0.0,0.0
kennt,0.00010701670226338509,0.0,0.0001682804517018561,0.0
oder,0.0,0.0,0.0,0.0
server,0.00021403340452677018,0.0,0.0,0.0
mag,0.0,0.0,0.0003365609034037122,0.0
politiker,0.00021403340452677018,0.0,0.0,0.0
markt,0.0,0.0,0.0003365609034037122,0.0
seitdem,0.00021403340452677018,0.0,0.0,0.0
zeitverlauf,0.0,0.0,0.0006731218068074244,0.0
aufpassen,0.0,0.0,0.0,0.00034963287796214136
filmaufnahmen,0.00021403340452677018,0.0,0.0,0.0
experimente,0.0,0.0,0.0,0.00034963287796214136
interessieren,0.0,0.0,0.0,0.0
keine,0.00026649566693078355,0.0,0.0002793707914074104,0.00029022151067014464
mann,0.00042806680905354037,0.0,0.0,0.0
soso,0.0,0.0,0.0003365609034037122,0.0
sammelstation,0.00021403340452677018,0.0,0.0,0.0
minuten,0.0003997435003961753,0.0,0.0004190561871111156,0.00014511075533507232
anschluss,0.00021403340452677018,0.0,0.0,0.0
letztes,0.0,0.0,0.0,0.00034963287796214136
also,0.0,0.0,0.0,0.0
lesen,0.00021403340452677018,0.00021715137235587257,0.0,0.0
langen,0.0,0.00043430274471174514,0.0,0.0
anschauen,0.0,0.0,0.0,0.0
käse,0.00010701670226338509,0.00043430274471174514,0.0,0.0
dieses,0.00031091161141924746,0.0,6.98426978518526e-05,0.00014511075533507232
sondern,0.0,0.0,0.0,0.0
denkt,0.00010701670226338509,0.0,0.0001682804517018561,0.0
lassen,0.0,9.012596254755038e-05,0.0004190561871111156,0.00014511075533507232
5,0.0,0.0,0.0,0.0
paypal,0.0,0.00043430274471174514,0.0,0.0
dinge,0.00042806680905354037,0.0,0.0003365609034037122,0.0
trifft,0.0,0.0,0.0,0.0006992657559242827
tränke,0.0,0.00043430274471174514,0.0,0.0
eingefallen,0.0,0.0,0.0003365609034037122,0.0
anzeigen,0.0,9.012596254755038e-05,6.98426978518526e-05,7.255537766753616e-05
ändern,0.0,0.0,0.0003365609034037122,0.00017481643898107068
gratis,0.0,0.0,0.0003365609034037122,0.0
limitiert,0.0,0.0,0.0003365609034037122,0.0
video,0.0006421002135803106,0.0,0.0010096827102111367,0.0
überdies,0.00021403340452677018,0.0,0.0,0.0
weitergehen,0.0,0.0,0.0003365609034037122,0.0
ausprobieren,0.0,0.0,0.0001682804517018561,0.0013985315118485654
erweise,0.0,0.0,0.0,0.00034963287796214136
workout,0.0,0.0,0.0003365609034037122,0.0
stattgefunden,0.00021403340452677018,0.0,0.0,0.0
brechen,0.00021403340452677018,0.0,0.0,0.0
mitte,0.0,0.0,0.0003365609034037122,0.0
möglicherweise,0.00010701670226338509,0.00021715137235587257,0.0,0.0
nachschauen,0.0012842004271606212,0.0,0.0,0.0
unabhängig,0.0,0.0,0.0003365609034037122,0.0
screenshots,0.0,0.00021715137235587257,0.0001682804517018561,0.0
könntet,0.0,0.0,0.0003365609034037122,0.0
hätte,8.883188897692785e-05,9.012596254755038e-05,0.000349213489259263,0.0
böckli,0.00021403340452677018,0.0,0.0,0.0
times,0.0,0.0,0.0003365609034037122,0.00017481643898107068
komplett,0.0,0.0008686054894234903,0.0,0.0
rausziehen,0.00021403340452677018,0.0,0.0,0.0
funktional,0.0,0.0,0.0006731218068074244,0.0
ideen,0.0,0.00043430274471174514,0.0,0.0
nicht,0.0,0.0,0.0,0.0
häufigkeit,0.0,0.0,0.0003365609034037122,0.0
film,0.0,0.0,0.0005048413551055683,0.00017481643898107068
spricht,0.0,0.0,0.0,0.00034963287796214136
pro,0.0003210501067901553,0.0,0.0006731218068074244,0.0
ghosting,0.00021403340452677018,0.0,0.0,0.0
drauf,0.00022207972244231962,0.0,0.0002095280935555578,0.00014511075533507232
transkripts,0.0,0.0,0.0003365609034037122,0.0
feels,0.0,0.0,0.0003365609034037122,0.0
doch,0.0,0.0,0.0,0.0
zahlen,0.0,0.00043430274471174514,0.0,0.0
dritte,0.00010701670226338509,0.0,0.0001682804517018561,0.0
gegenüber,0.00042806680905354037,0.0,0.0,0.0
bißchen,0.0,0.00043430274471174514,0.0,0.0
erlaubt,0.0,0.0,0.0003365609034037122,0.0
gezeigt,0.0,0.0,0.0,0.00034963287796214136
woche,0.0,0.0,0.0,0.0
kleinen,0.0,0.00043430274471174514,0.0,0.0
separat,0.0,0.0,0.0,0.00034963287796214136
aufnahmen,0.00042806680905354037,0.0,0.0,0.0
zulegen,0.00021403340452677018,0.0,0.0,0.0
deiner,0.0,0.0,0.0003365609034037122,0.0
therme,0.0,0.0,0.0003365609034037122,0.0
funktionalität,0.0,0.0,0.0010096827102111367,0.0
ahh,0.0,0.00043430274471174514,0.0,0.0
gehalt,0.00021403340452677018,0.0,0.0,0.0
braucht,0.00013324783346539178,0.0005407557752853023,0.0001396853957037052,0.0
applikation,0.0,0.0,0.0006731218068074244,0.0
wochen,0.0,0.0,0.0,0.0
weil,0.0,0.0,0.0,0.0
animiert,0.0,0.0,0.0001682804517018561,0.0005244493169432121
lange,4.441594448846393e-05,0.0,6.98426978518526e-05,0.00014511075533507232
beantragen,0.00021403340452677018,0.0,0.0,0.0
neues,0.0006421002135803106,0.00021715137235587257,0.0,0.0
keywords,0.0,0.0,0.0013462436136148488,0.0
splitten,0.0,0.0,0.0,0.00034963287796214136
rüberkommen,0.00021403340452677018,0.0,0.0,0.0
anstatt,0.0,0.00043430274471174514,0.0,0.0
welcher,0.00021403340452677018,0.0,0.0,0.0
hingucken,0.0,0.00043430274471174514,0.0,0.0
10000,0.0,0.0,0.0,0.0006992657559242827
ids,0.00021403340452677018,0.0,0.0,0.0
kurzen,0.0,0.0,0.0003365609034037122,0.0
diesen,0.0,0.0,0.0,0.0
zahl,0.0,0.0,0.0,0.00034963287796214136
rausholen,0.00010701670226338509,0.0,0.0,0.00017481643898107068
einziges,0.0,0.0,0.0003365609034037122,0.0
aktion,0.0,0.0,0.0,0.00034963287796214136
rechte,0.0,0.0,0.0,0.00034963287796214136
komprimieren,0.0,0.00043430274471174514,0.0,0.0
systematische,0.0,0.0,0.0,0.00034963287796214136
standard,0.00021403340452677018,0.0,0.0,0.0
words,0.0,0.0,0.0,0.00034963287796214136
perfekte,0.0,0.00043430274471174514,0.0,0.0
ruf,0.0,0.0,0.0003365609034037122,0.0
aufgabe,0.0,0.00043430274471174514,0.0,0.0
buchrezession,0.00021403340452677018,0.0,0.0,0.0
aufnahme,0.0,0.0,0.0,0.0
sinnvoll,0.0003210501067901553,0.0,0.0001682804517018561,0.0
herauszukristallisieren,0.00021403340452677018,0.0,0.0,0.0
apine,0.0,0.0,0.0003365609034037122,0.0
hatten,0.00021403340452677018,0.0,0.0001682804517018561,0.0
daran,0.00042806680905354037,0.0,0.0,0.0
dreh,0.00021403340452677018,0.0,0.0,0.0
wild,0.0,0.0,0.0,0.00034963287796214136
8,0.0,0.0,0.0,0.00034963287796214136
segment,0.0,0.0,0.0006731218068074244,0.00017481643898107068
chor,0.0,0.0,0.0010096827102111367,0.0
schnell,8.883188897692785e-05,0.00018025192509510076,0.0,0.00029022151067014464
erkennen,0.00010701670226338509,0.0,0.0,0.00017481643898107068
editieren,0.00021403340452677018,0.0,0.0,0.0
meiste,0.0,0.0,0.0003365609034037122,0.0
freitag,0.0,0.0008686054894234903,0.0,0.0006992657559242827
frauüh,4.441594448846393e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
spät,0.00010701670226338509,0.0,0.0,0.00017481643898107068
thema,0.0007491169158436957,0.00021715137235587257,0.0,0.0
führen,0.00021403340452677018,0.0,0.0,0.0
erschlagen,0.00021403340452677018,0.0,0.0,0.0
sieht,0.0,0.0,0.0,0.0
einfachste,0.0,0.0,0.0005048413551055683,0.00017481643898107068
kunststudenten,0.0,0.0,0.0003365609034037122,0.0
dialoglänge,0.0,0.0,0.0,0.00034963287796214136
imitieren,0.0,0.0,0.0,0.00034963287796214136
worum,8.883188897692785e-05,0.0003605038501902015,0.0001396853957037052,0.0
ähwäre,0.00021403340452677018,0.0,0.0,0.0
wenig,0.0,0.0,0.0001682804517018561,0.00017481643898107068
tun,8.883188897692785e-05,0.00018025192509510076,0.0001396853957037052,0.0
jenes,0.00042806680905354037,0.0,0.0,0.0
informationsextraktion,0.00021403340452677018,0.0,0.0,0.0
ich,0.0,0.0,0.0,0.0
unwichtig,0.0,0.0,0.0003365609034037122,0.0
ops,0.00021403340452677018,0.0,0.0,0.0
business,0.0036385678769550933,0.0,0.0,0.0
grüne,0.0,0.0,0.0003365609034037122,0.0
zeitabschnitte,0.0,0.0,0.0,0.00034963287796214136
entweder,8.883188897692785e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
schlauer,0.00010701670226338509,0.0,0.0001682804517018561,0.0
ei,0.00021403340452677018,0.0,0.0,0.0
fertige,0.0,0.0,0.0003365609034037122,0.0
vexin,0.0,0.0,0.0,0.00034963287796214136
mamas,0.0,0.00043430274471174514,0.0,0.0
din,0.00042806680905354037,0.0,0.0,0.0
dahinter,0.0,0.00043430274471174514,0.0,0.0
perfekt,0.0,0.00021715137235587257,0.0,0.00017481643898107068
auswendig,0.00021403340452677018,0.0,0.0,0.0
dollars,0.0,0.0,0.0,0.00034963287796214136
werden,0.0,0.0,0.0,0.0
letzter,0.0,0.0,0.0,0.00034963287796214136
chance,0.00021403340452677018,0.0,0.0,0.0
bauer,0.0,0.0,0.0003365609034037122,0.0
allem,0.00010701670226338509,0.0,0.0,0.00034963287796214136
mein,0.0,0.0,0.0,0.0
meinen,0.00010701670226338509,0.0,0.0001682804517018561,0.0
gewissen,0.0,0.0,0.0,0.00034963287796214136
joe,0.0,0.0,0.0,0.00034963287796214136
natürlich,0.0,0.0,0.0,0.0
werksteam,0.0,0.0,0.0,0.00034963287796214136
gelohnt,0.0,0.0,0.0,0.00034963287796214136
bevor,4.441594448846393e-05,0.0,0.0001396853957037052,7.255537766753616e-05
hinterher,0.0001776637779538557,0.00018025192509510076,0.0001396853957037052,0.0
vorbereiten,0.0,0.0,0.0,0.00034963287796214136
tip,0.0,0.0,0.0,0.00034963287796214136
hm,0.0,0.0,0.0,0.00034963287796214136
ein,0.0,0.0,0.0,0.0
verschiedene,0.0,0.0,0.0,0.0
wisst,0.0,0.00043430274471174514,0.0,0.0
verlag,0.00021403340452677018,0.0,0.0,0.0
hab,0.0,0.0,0.0,0.0
irgendetwas,0.00021403340452677018,0.0,0.0,0.0
warte,0.0,0.0,0.0,0.00034963287796214136
flexibel,0.0,0.00043430274471174514,0.0,0.0
dass,0.0,0.0,0.0,0.0
bachelor,0.00010701670226338509,0.00043430274471174514,0.0,0.0
segmentierung,0.0,0.0,0.0,0.0006992657559242827
cooler,0.00021403340452677018,0.0,0.0,0.0
ändert,0.0,0.0,0.0,0.0006992657559242827
solche,0.00010701670226338509,0.0,0.0001682804517018561,0.0
schlussendlich,0.0,0.00043430274471174514,0.0,0.0
fleck,0.0,0.0,0.0003365609034037122,0.0
größeren,0.00021403340452677018,0.0,0.0,0.0
triebel,0.0,0.00043430274471174514,0.0,0.0
parallel,4.441594448846393e-05,9.012596254755038e-05,0.0,7.255537766753616e-05
reininterpretiert,0.0,0.0,0.0,0.00034963287796214136
anzugucken,0.00021403340452677018,0.0,0.0,0.0
klima,0.0,0.0,0.0,0.00034963287796214136
unserer,0.0,0.0,0.0,0.0013985315118485654
probiert,0.00021403340452677018,0.0,0.0,0.0
kursiv,0.0,0.00043430274471174514,0.0,0.0
erstens,0.00042806680905354037,0.0,0.0,0.0
gucken,0.00022207972244231962,0.00018025192509510076,6.98426978518526e-05,0.0
persönlich,8.883188897692785e-05,9.012596254755038e-05,6.98426978518526e-05,0.0
gehören,0.0,0.00043430274471174514,0.0,0.0
reinschauen,0.0008561336181070807,0.0,0.0,0.0
knopf,0.00010701670226338509,0.0,0.0001682804517018561,0.0
wunderschön,0.0,0.0,0.0,0.00034963287796214136
baut,0.0,0.0,0.0001682804517018561,0.00017481643898107068
gefühl,0.0,0.0,0.0,0.0013985315118485654
praktisch,0.0,0.0,0.0,0.0010488986338864242
ausgeben,0.00010701670226338509,0.0,0.0001682804517018561,0.0
wechseln,0.0,0.0,0.0003365609034037122,0.0
spezifischen,0.0,0.0,0.0,0.00034963287796214136
extra,0.0,0.00043430274471174514,0.0,0.0
schrittweise,0.0,0.0,0.0,0.00034963287796214136
dinger,0.0,0.0,0.0,0.00034963287796214136
euch,0.0,0.0,0.0,0.0
analyse,0.0,0.0,0.0003365609034037122,0.0
stichwortartige,0.00021403340452677018,0.0,0.0,0.0
vorstelle,0.00021403340452677018,0.00021715137235587257,0.0,0.0
wichtiges,0.0,0.0,0.0003365609034037122,0.0
verändern,0.0,0.0,0.0001682804517018561,0.00017481643898107068
optimal,0.0,0.0,0.0006731218068074244,0.0
untereinander,0.0,9.012596254755038e-05,0.0001396853957037052,7.255537766753616e-05
parameter,0.0,9.012596254755038e-05,0.0002095280935555578,7.255537766753616e-05
vielen,0.0,0.0,0.0,0.00034963287796214136
china,0.0,0.0,0.0001682804517018561,0.00017481643898107068
zimmern,0.00021403340452677018,0.0,0.0,0.0
plötzlich,0.00021403340452677018,0.0,0.0,0.0
schicken,0.0,0.00043430274471174514,0.0,0.0
would,0.00021403340452677018,0.0,0.0,0.0
seinen,0.0,0.0,0.0,0.00034963287796214136
verschiebt,0.0,0.0,0.0003365609034037122,0.0
irgendeiner,0.00010701670226338509,0.0,0.0,0.00017481643898107068
aufgefallen,0.00021403340452677018,0.0,0.0,0.0
sehe,0.0,0.0,0.0,0.0
niemand,0.0006421002135803106,0.0,0.0,0.0
gründen,0.0,0.00043430274471174514,0.0,0.0
gerlicher,0.0,0.0,0.0003365609034037122,0.0
ihn,0.00010701670226338509,0.0,0.0,0.00017481643898107068
weitertreiben,0.00021403340452677018,0.0,0.0,0.0
mitarbeiter,0.00042806680905354037,0.0,0.0,0.0
ungern,0.0,0.00043430274471174514,0.0,0.0
csv,0.0,0.0,0.0,0.00034963287796214136
selektion,0.0,0.00043430274471174514,0.0,0.0
jop,0.0,0.0,0.0003365609034037122,0.0
xbox,0.0,0.0,0.0003365609034037122,0.0
ebenso,0.00042806680905354037,0.0,0.0,0.0
getrennt,0.0,0.0,0.0003365609034037122,0.0
funktionen,0.0,0.0,0.0,0.0006992657559242827
analyser,0.0,0.00043430274471174514,0.0,0.0
semantik,0.0,0.0,0.0,0.00034963287796214136
meeting,0.0,0.0,0.0,0.0
scrollen,0.0,0.00021715137235587257,0.0001682804517018561,0.0
analysen,0.00021403340452677018,0.0,0.0,0.0
redundante,0.0,0.0,0.0003365609034037122,0.0
car,0.0,0.0,0.0003365609034037122,0.0
uns,0.0,0.0,0.0,0.0
des,0.0,0.0,0.0,0.0
suchen,0.0003997435003961753,0.00027037788764265114,6.98426978518526e-05,0.0
spezifisches,0.0,0.00043430274471174514,0.0,0.0
deutsch,0.0,0.0,0.0,0.00034963287796214136
weiland,0.0,0.0,0.0,0.00034963287796214136
ähnliche,0.0,0.0008686054894234903,0.0,0.0
verloren,0.0,0.0,0.0006731218068074244,0.0
seh,0.0,0.0006514541170676177,0.0008414022585092805,0.0
denn,0.0001776637779538557,0.0003605038501902015,6.98426978518526e-05,0.0
rechtecke,0.0,0.0,0.0,0.00034963287796214136
ginge,0.00021403340452677018,0.0,0.0,0.0
gecheckt,0.00021403340452677018,0.0,0.0,0.0
sport,0.0,0.0,0.0006731218068074244,0.0
umfunktionierten,0.0,0.0,0.0,0.00034963287796214136
jede,4.441594448846393e-05,9.012596254755038e-05,0.0002095280935555578,0.0
aufgenommen,0.00021403340452677018,0.0,0.0,0.0
ganz,0.0,0.0,0.0,0.0
dritt,0.00021403340452677018,0.0,0.0,0.0
leben,0.0,0.0,0.0001682804517018561,0.00017481643898107068
voneinander,0.0,0.0,0.0003365609034037122,0.0
befasst,0.0,0.0,0.0,0.00034963287796214136
punkte,0.0008561336181070807,0.0,0.0,0.0
gleiche,0.00026649566693078355,9.012596254755038e-05,6.98426978518526e-05,0.0
ganze,0.0,0.0,0.0,0.0
donnerstag,0.0,0.001954362351202853,0.0,0.00034963287796214136
brainstorming,0.00021403340452677018,0.0,0.0,0.0
finde,0.0,0.0,0.0,0.0
umsetzt,0.00021403340452677018,0.0,0.0,0.0
variante,0.0,0.0,0.0005048413551055683,0.00034963287796214136
hintergrund,0.0,0.0,0.0,0.00034963287796214136
jobinterviews,0.00021403340452677018,0.0,0.0,0.0
einstellungsmöglichkeit,0.0,0.0,0.0,0.00034963287796214136
unterscheiden,0.00021403340452677018,0.0,0.0,0.0
verteilt,0.0,0.00043430274471174514,0.0,0.0
stimmt,0.0,0.0,0.0,0.0
gelaufen,0.0017122672362141615,0.0,0.0,0.0
spalten,0.0,0.0,0.0,0.00034963287796214136
außer,0.00010701670226338509,0.00021715137235587257,0.0,0.0
ba,0.00010701670226338509,0.0006514541170676177,0.0,0.0
scho,0.0,0.0,0.0003365609034037122,0.0
dominiert,0.00021403340452677018,0.0,0.0,0.0
entsprechende,0.0,0.0,0.0001682804517018561,0.00017481643898107068
gesprochen,0.0008439029452808146,9.012596254755038e-05,0.0,7.255537766753616e-05
journalist,0.00042806680905354037,0.0,0.0,0.0
verdient,0.00021403340452677018,0.0,0.0,0.0
teams,0.0,0.0008686054894234903,0.0,0.0
einfachsten,0.0,0.0,0.0003365609034037122,0.0
draus,0.0,0.0,0.0001682804517018561,0.00017481643898107068
beschränken,0.0,0.0,0.0003365609034037122,0.0
vorstellen,0.0,0.0,0.0,0.0
lohn,0.0,0.00043430274471174514,0.0,0.0
sammlung,0.0,0.0,0.0003365609034037122,0.0
besprechen,0.00010701670226338509,0.0,0.0001682804517018561,0.0
sonst,0.0,0.0,0.0,0.0
gesehen,0.0,0.0,0.0010096827102111367,0.0
schluss,4.441594448846393e-05,0.0,6.98426978518526e-05,0.00014511075533507232
master,0.00021403340452677018,0.0,0.0,0.0
frauühestens,0.0,0.00043430274471174514,0.0,0.0
archie,0.0,0.00043430274471174514,0.0,0.0
gebucht,0.0,0.0,0.0006731218068074244,0.0
kommen,0.00013324783346539178,9.012596254755038e-05,6.98426978518526e-05,0.0
anspringe,0.00021403340452677018,0.0,0.0,0.0
maps,0.00021403340452677018,0.0,0.0,0.0
aufschlussreiche,0.0,0.0,0.0003365609034037122,0.0
eurer,0.0,0.00043430274471174514,0.0003365609034037122,0.0
fotos,0.00021403340452677018,0.0,0.0,0.0
version,0.0,0.0,0.0003365609034037122,0.0005244493169432121
recording,0.0,0.00043430274471174514,0.0,0.0
einfacher,0.0,0.0,0.0003365609034037122,0.00034963287796214136
praktikable,0.00021403340452677018,0.0,0.0,0.0
signal,0.00021403340452677018,0.0,0.0,0.0
angeben,0.0,0.00021715137235587257,0.0001682804517018561,0.0
karl,0.0,0.0,0.0,0.00034963287796214136
überlege,0.0,0.0,0.0003365609034037122,0.0
verständlich,0.00021403340452677018,0.0,0.0,0.0
abdecken,0.00042806680905354037,0.0,0.0,0.0
visualisierung,0.0,0.0,0.0,0.0006992657559242827
papier,0.00042806680905354037,0.0,0.0,0.0
kriegst,0.0,0.0,0.0003365609034037122,0.0
das,0.0,0.0,0.0,0.0
angeht,0.00021403340452677018,0.0,0.0,0.0
mieten,0.0,0.0,0.0,0.00034963287796214136
schnellste,0.0,0.00043430274471174514,0.0,0.0
reingeschaut,0.00021403340452677018,0.0,0.0,0.0
verständnis,0.0,0.0,0.0,0.00034963287796214136
jobs,0.0,0.0,0.0,0.00034963287796214136
kaum,0.0,0.0,0.0,0.0006992657559242827
stories,0.00010701670226338509,0.00021715137235587257,0.0,0.0
verfolge,0.0,0.0,0.0003365609034037122,0.0
skripten,0.00021403340452677018,0.0,0.0,0.0
gelesen,0.00010701670226338509,0.00021715137235587257,0.0,0.0
beschreiben,0.00021403340452677018,0.0,0.0,0.0
lapidare,0.0,0.00043430274471174514,0.0,0.0
genommen,0.0,0.0,0.0001682804517018561,0.00017481643898107068
man,0.0,0.0,0.0,0.0
gelb,0.0,0.0008686054894234903,0.0,0.0
framework,0.0,0.0,0.0,0.0013985315118485654
reduziert,0.0,0.0,0.0,0.00034963287796214136
du,0.0,0.0,0.0,0.0
passen,0.00021403340452677018,0.0,0.0,0.0
einmaliges,0.00021403340452677018,0.0,0.0,0.0
draußen,0.0,0.0,0.0,0.00034963287796214136
mhm,0.0,0.0,0.0,0.0
ging,0.0008561336181070807,0.00043430274471174514,0.0,0.0
legt,0.0,0.0,0.0003365609034037122,0.0
runterscrollen,0.0,0.0,0.0003365609034037122,0.0
beispielen,0.0,0.00043430274471174514,0.0,0.0
innovativer,0.0,0.00043430274471174514,0.0,0.0
verfügung,0.0,0.0,0.0003365609034037122,0.0
ahnung,0.00022207972244231962,0.0,0.0001396853957037052,7.255537766753616e-05
könnte,0.0,0.0,0.0,0.0
vorkam,0.00021403340452677018,0.0,0.0,0.0
augen,0.00021403340452677018,0.0,0.0,0.0
minus,0.0,0.00043430274471174514,0.0,0.0
glaub,0.0,0.0,0.0,0.0
anzufertigen,0.00042806680905354037,0.0,0.0,0.0
sollen,0.0,0.0,0.0001682804517018561,0.00034963287796214136
welchen,0.0,0.0,0.0003365609034037122,0.0
zeitpunkt,0.0,0.0,0.0,0.00034963287796214136
genauer,0.0,0.00043430274471174514,0.0001682804517018561,0.0
korb,0.0,0.0,0.0003365609034037122,0.0
grundsätzlich,0.0,9.012596254755038e-05,6.98426978518526e-05,7.255537766753616e-05
werde,0.00013324783346539178,9.012596254755038e-05,0.0,0.00021766613300260845
aspekte,0.0,0.0,0.0006731218068074244,0.0
verfolgen,0.0,0.0,0.0,0.00034963287796214136
aufzusetzen,0.00021403340452677018,0.0,0.0,0.0
locker,0.0,0.0,0.0003365609034037122,0.0
dagegen,0.0,0.00021715137235587257,0.0,0.00017481643898107068
stamp,0.0,0.00021715137235587257,0.0001682804517018561,0.0
zentral,0.00021403340452677018,0.0,0.0,0.0
wahlen,0.00042806680905354037,0.0,0.0,0.0
erinnern,0.00021403340452677018,0.0,0.0,0.0
cases,0.00042806680905354037,0.0,0.0,0.0
laptop,0.0,0.0,0.0003365609034037122,0.0
erwähnt,0.0003210501067901553,0.00043430274471174514,0.0,0.0
gleich,8.883188897692785e-05,0.00018025192509510076,0.0001396853957037052,0.0
beste,0.0,0.00043430274471174514,0.0,0.0
einmaligen,0.00021403340452677018,0.0,0.0,0.0
kite,0.0,0.0,0.0003365609034037122,0.0
is,0.0,0.0,0.0,0.0
gilt,0.00021403340452677018,0.0,0.0,0.0
assistenz,0.00021403340452677018,0.0,0.0,0.0
suchwörter,0.0,0.00043430274471174514,0.0,0.0
ohh,0.0,0.0,0.0,0.00034963287796214136
fixen,0.00021403340452677018,0.0,0.0,0.0
option,0.0,0.00021715137235587257,0.0,0.00017481643898107068
bnb,0.00021403340452677018,0.0,0.0,0.0
verlaufen,0.00021403340452677018,0.0,0.0,0.0
4,8.883188897692785e-05,9.012596254755038e-05,0.0,0.00021766613300260845
vaccination,0.0,0.0,0.0003365609034037122,0.0
basel,0.00021403340452677018,0.0,0.0,0.0
gleichzeitig,0.0,0.00021715137235587257,0.0,0.00034963287796214136
ziele,0.00021403340452677018,0.0,0.0,0.0
